state_name,district_name,disability_type_name,age_group,male_count,female_count,total_count
Andhra Pradesh,Chittoor,Mental Illness,0-6,2,1,3
Andhra Pradesh,Chittoor,Multiple Disabilities,80+,22,8,30
Andhra Pradesh,Chittoor,Multiple Disabilities,60-80,89,27,116
Andhra Pradesh,Chittoor,Multiple Disabilities,6-15,9,11,20
Andhra Pradesh,Chittoor,Multiple Disabilities,15-35,102,91,193
Andhra Pradesh,Chittoor,Multiple Disabilities,35-60,153,62,215
Andhra Pradesh,Chittoor,Multiple Sclerosis,15-35,1,0,1
Andhra Pradesh,Chittoor,Muscular Dystrophy,15-35,1,0,1
Andhra Pradesh,Chittoor,Muscular Dystrophy,35-60,2,0,2
Andhra Pradesh,Chittoor,Muscular Dystrophy,60-80,1,0,1
Andhra Pradesh,Chittoor,Parkinson's Disease,35-60,1,0,1
Andhra Pradesh,Chittoor,Speech and Language Disability,15-35,7,2,9
Andhra Pradesh,Chittoor,Speech and Language Disability,35-60,1,0,1
Andhra Pradesh,Chittoor,Thalassemia,15-35,0,1,1
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Blindness,15-35,1,0,1
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Cerebral Palsy,6-15,1,0,1
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Hearing Impairment,15-35,1,2,3
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Hearing Impairment,35-60,1,0,1
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Hearing Impairment,6-15,0,1,1
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Hearing Impairment,0-6,1,0,1
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Intellectual Disability,6-15,3,1,4
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Intellectual Disability,15-35,1,1,2
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Locomotor Disability,15-35,0,1,1
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Locomotor Disability,6-15,2,0,2
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Low Vision,15-35,1,0,1
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Mental Illness,15-35,0,1,1
Andhra Pradesh,East Godavari,Autism Spectrum Disorder,15-35,1,0,1
Andhra Pradesh,East Godavari,Blindness,60-80,1732,829,2561
Andhra Pradesh,East Godavari,Blindness,6-15,251,208,459
Andhra Pradesh,East Godavari,Blindness,35-60,3941,1784,5725
Andhra Pradesh,East Godavari,Blindness,15-35,1426,913,2339
Andhra Pradesh,East Godavari,Blindness,80+,147,110,257
Andhra Pradesh,East Godavari,Blindness,0-6,24,20,44
Andhra Pradesh,East Godavari,Cerebral Palsy,15-35,4,4,8
Andhra Pradesh,East Godavari,Chronic Neurological Conditions,35-60,1,0,1
Andhra Pradesh,East Godavari,Chronic Neurological Conditions,60-80,1,1,2
Andhra Pradesh,East Godavari,Hearing Impairment,80+,94,49,143
Andhra Pradesh,East Godavari,Hearing Impairment,60-80,1068,576,1644
Andhra Pradesh,East Godavari,Hearing Impairment,6-15,347,267,614
Andhra Pradesh,East Godavari,Hearing Impairment,35-60,2547,1778,4325
Andhra Pradesh,East Godavari,Hearing Impairment,15-35,1260,1104,2364
Andhra Pradesh,East Godavari,Hearing Impairment,0-6,67,57,124
Andhra Pradesh,East Godavari,Hemophilia,15-35,1,0,1
Andhra Pradesh,East Godavari,Intellectual Disability,0-6,161,103,264
Andhra Pradesh,East Godavari,Intellectual Disability,15-35,2470,1927,4397
Andhra Pradesh,East Godavari,Intellectual Disability,35-60,990,756,1746
Andhra Pradesh,East Godavari,Intellectual Disability,6-15,1235,828,2063
Andhra Pradesh,East Godavari,Intellectual Disability,60-80,69,45,114
Andhra Pradesh,East Godavari,Intellectual Disability,80+,1,2,3
Andhra Pradesh,East Godavari,Locomotor Disability,15-35,7021,4029,11050
Andhra Pradesh,East Godavari,Locomotor Disability,80+,459,180,639
Andhra Pradesh,East Godavari,Locomotor Disability,60-80,8240,3555,11795
Andhra Pradesh,East Godavari,Locomotor Disability,6-15,1365,800,2165
Andhra Pradesh,East Godavari,Locomotor Disability,35-60,26091,10774,36865
Andhra Pradesh,East Godavari,Locomotor Disability,0-6,206,126,332
Andhra Pradesh,East Godavari,Low Vision,60-80,157,55,212
Andhra Pradesh,East Godavari,Low Vision,80+,6,7,13
Andhra Pradesh,East Godavari,Low Vision,6-15,29,27,56
Andhra Pradesh,East Godavari,Low Vision,35-60,341,161,502
Andhra Pradesh,East Godavari,Low Vision,15-35,127,71,198
Andhra Pradesh,East Godavari,Low Vision,0-6,2,0,2
Andhra Pradesh,East Godavari,Mental Illness,35-60,1710,940,2650
Andhra Pradesh,East Godavari,Mental Illness,80+,7,2,9
Andhra Pradesh,East Godavari,Mental Illness,60-80,226,127,353
Andhra Pradesh,East Godavari,Mental Illness,15-35,487,362,849
Andhra Pradesh,East Godavari,Mental Illness,0-6,8,2,10
Andhra Pradesh,East Godavari,Mental Illness,6-15,35,27,62
Andhra Pradesh,East Godavari,Multiple Disabilities,80+,2,0,2
Andhra Pradesh,East Godavari,Multiple Disabilities,60-80,21,7,28
Andhra Pradesh,East Godavari,Multiple Disabilities,6-15,1,0,1
Andhra Pradesh,East Godavari,Multiple Disabilities,35-60,48,37,85
Andhra Pradesh,East Godavari,Multiple Disabilities,15-35,36,28,64
Andhra Pradesh,East Godavari,Muscular Dystrophy,35-60,1,0,1
Andhra Pradesh,East Godavari,Speech and Language Disability,15-35,0,1,1
Andhra Pradesh,Eluru,Cerebral Palsy,6-15,2,2,4
Andhra Pradesh,Eluru,Cerebral Palsy,15-35,1,0,1
Andhra Pradesh,Eluru,Hearing Impairment,15-35,1,0,1
Andhra Pradesh,Eluru,Hearing Impairment,6-15,2,1,3
Andhra Pradesh,Eluru,Intellectual Disability,0-6,1,0,1
Andhra Pradesh,Eluru,Intellectual Disability,6-15,20,17,37
Andhra Pradesh,Eluru,Intellectual Disability,15-35,11,4,15
Andhra Pradesh,Eluru,Locomotor Disability,6-15,7,3,10
Andhra Pradesh,Eluru,Locomotor Disability,15-35,0,1,1
Andhra Pradesh,Eluru,Locomotor Disability,35-60,3,2,5
Andhra Pradesh,Eluru,Locomotor Disability,0-6,1,0,1
Andhra Pradesh,Eluru,Low Vision,6-15,1,0,1
Andhra Pradesh,Eluru,Low Vision,15-35,2,0,2
Andhra Pradesh,Eluru,Mental Illness,15-35,0,1,1
Andhra Pradesh,Eluru,Mental Illness,6-15,2,1,3
Andhra Pradesh,Eluru,Multiple Disabilities,35-60,2,0,2
Andhra Pradesh,Eluru,Multiple Disabilities,6-15,1,0,1
Andhra Pradesh,Guntur,Acid Attack Victim,15-35,1,0,1
Andhra Pradesh,Guntur,Acid Attack Victim,35-60,1,0,1
Andhra Pradesh,Guntur,Acid Attack Victim,60-80,1,0,1
Andhra Pradesh,Guntur,Autism Spectrum Disorder,6-15,2,0,2
Andhra Pradesh,Guntur,Autism Spectrum Disorder,35-60,1,0,1
Andhra Pradesh,Guntur,Autism Spectrum Disorder,15-35,1,1,2
Andhra Pradesh,Guntur,Blindness,0-6,19,9,28
Andhra Pradesh,Guntur,Blindness,35-60,3073,1464,4537
Andhra Pradesh,Guntur,Blindness,6-15,214,126,340
Andhra Pradesh,Guntur,Blindness,60-80,1297,621,1918
Andhra Pradesh,Guntur,Blindness,80+,130,63,193
Andhra Pradesh,Guntur,Blindness,15-35,1140,696,1836
Andhra Pradesh,Guntur,Cerebral Palsy,6-15,16,7,23
Andhra Pradesh,Guntur,Cerebral Palsy,15-35,17,5,22
Andhra Pradesh,Guntur,Cerebral Palsy,35-60,10,2,12
Andhra Pradesh,Guntur,Cerebral Palsy,60-80,3,0,3
Andhra Pradesh,Guntur,Chronic Neurological Conditions,6-15,0,1,1
Andhra Pradesh,Guntur,Chronic Neurological Conditions,15-35,1,0,1
Andhra Pradesh,Guntur,Chronic Neurological Conditions,35-60,1,0,1
Andhra Pradesh,Guntur,Dwarfism,35-60,1,1,2
Andhra Pradesh,Guntur,Dwarfism,15-35,0,1,1
Andhra Pradesh,Guntur,Hearing Impairment,0-6,48,29,77
Andhra Pradesh,Guntur,Hearing Impairment,15-35,1767,1431,3198
Andhra Pradesh,Guntur,Hearing Impairment,35-60,3078,2062,5140
Andhra Pradesh,Guntur,Hearing Impairment,6-15,445,358,803
Andhra Pradesh,Guntur,Hearing Impairment,60-80,786,422,1208
Andhra Pradesh,Guntur,Hearing Impairment,80+,47,16,63
Andhra Pradesh,Guntur,Hemophilia,15-35,12,0,12
Andhra Pradesh,Guntur,Hemophilia,0-6,5,0,5
Andhra Pradesh,Guntur,Hemophilia,6-15,5,0,5
Andhra Pradesh,Guntur,Hemophilia,35-60,6,0,6
Andhra Pradesh,Guntur,Intellectual Disability,80+,5,3,8
Andhra Pradesh,Guntur,Intellectual Disability,60-80,65,49,114
Andhra Pradesh,Guntur,Intellectual Disability,6-15,1196,792,1988
Andhra Pradesh,Guntur,Intellectual Disability,35-60,1019,857,1876
Andhra Pradesh,Guntur,Intellectual Disability,15-35,2681,1988,4669
Andhra Pradesh,Guntur,Intellectual Disability,0-6,126,99,225
Andhra Pradesh,Guntur,Leprosy cured,15-35,3,0,3
Andhra Pradesh,Guntur,Leprosy cured,35-60,1,1,2
Andhra Pradesh,Guntur,Locomotor Disability,80+,490,177,667
Andhra Pradesh,Guntur,Locomotor Disability,60-80,7500,3151,10651
Andhra Pradesh,Guntur,Locomotor Disability,6-15,1097,711,1808
Andhra Pradesh,Guntur,Locomotor Disability,35-60,24298,10248,34546
Andhra Pradesh,Guntur,Locomotor Disability,15-35,6472,3967,10439
Andhra Pradesh,Guntur,Locomotor Disability,0-6,133,99,232
Andhra Pradesh,Guntur,Low Vision,60-80,109,54,163
Andhra Pradesh,Guntur,Low Vision,35-60,237,122,359
Andhra Pradesh,Guntur,Low Vision,80+,5,1,6
Andhra Pradesh,Guntur,Low Vision,15-35,61,51,112
Andhra Pradesh,Guntur,Low Vision,0-6,1,1,2
Andhra Pradesh,Guntur,Low Vision,6-15,23,11,34
Andhra Pradesh,Guntur,Mental Illness,80+,11,2,13
Andhra Pradesh,Guntur,Mental Illness,6-15,16,13,29
Andhra Pradesh,Guntur,Mental Illness,35-60,958,524,1482
Andhra Pradesh,Guntur,Mental Illness,15-35,269,243,512
Andhra Pradesh,Guntur,Mental Illness,0-6,5,3,8
Andhra Pradesh,Guntur,Mental Illness,60-80,127,68,195
Andhra Pradesh,Guntur,Multiple Disabilities,80+,0,1,1
Andhra Pradesh,Guntur,Multiple Disabilities,15-35,43,22,65
Andhra Pradesh,Guntur,Multiple Disabilities,35-60,55,28,83
Andhra Pradesh,Guntur,Multiple Disabilities,6-15,3,2,5
Andhra Pradesh,Guntur,Multiple Disabilities,60-80,9,2,11
Andhra Pradesh,Guntur,Multiple Sclerosis,15-35,1,1,2
Andhra Pradesh,Guntur,Multiple Sclerosis,35-60,0,1,1
Andhra Pradesh,Guntur,Multiple Sclerosis,6-15,1,0,1
Andhra Pradesh,Guntur,Muscular Dystrophy,35-60,2,0,2
Andhra Pradesh,Guntur,Muscular Dystrophy,60-80,0,1,1
Andhra Pradesh,Guntur,Muscular Dystrophy,15-35,3,1,4
Andhra Pradesh,Guntur,Specific Learning Disabilities,15-35,0,1,1
Andhra Pradesh,Guntur,Speech and Language Disability,15-35,1,1,2
Andhra Pradesh,Guntur,Speech and Language Disability,35-60,2,1,3
Andhra Pradesh,Guntur,Speech and Language Disability,6-15,0,3,3
Andhra Pradesh,Kakinada,Cerebral Palsy,15-35,1,0,1
Andhra Pradesh,Kakinada,Hearing Impairment,15-35,1,0,1
Andhra Pradesh,Kakinada,Hearing Impairment,6-15,0,1,1
Andhra Pradesh,Kakinada,Intellectual Disability,6-15,1,0,1
Andhra Pradesh,Kakinada,Locomotor Disability,0-6,1,0,1
Andhra Pradesh,Kakinada,Locomotor Disability,15-35,1,0,1
Andhra Pradesh,Kakinada,Mental Illness,15-35,0,1,1
Andhra Pradesh,Kakinada,Multiple Disabilities,15-35,1,0,1
Andhra Pradesh,Krishna,Acid Attack Victim,35-60,1,0,1
Andhra Pradesh,Krishna,Acid Attack Victim,15-35,1,0,1
Andhra Pradesh,Krishna,Autism Spectrum Disorder,15-35,2,0,2
Andhra Pradesh,Krishna,Autism Spectrum Disorder,6-15,1,0,1
Andhra Pradesh,Krishna,Blindness,6-15,120,94,214
Andhra Pradesh,Krishna,Blindness,60-80,1013,571,1584
Andhra Pradesh,Krishna,Blindness,80+,78,48,126
Andhra Pradesh,Krishna,Blindness,15-35,746,494,1240
Andhra Pradesh,Krishna,Blindness,0-6,17,10,27
Andhra Pradesh,Krishna,Blindness,35-60,2589,1324,3913
Andhra Pradesh,Krishna,Cerebral Palsy,6-15,5,1,6
Andhra Pradesh,Krishna,Cerebral Palsy,35-60,2,0,2
Andhra Pradesh,Krishna,Cerebral Palsy,15-35,4,3,7
Andhra Pradesh,Krishna,Dwarfism,15-35,1,0,1
Andhra Pradesh,Krishna,Dwarfism,6-15,1,0,1
Andhra Pradesh,Krishna,Hearing Impairment,60-80,1432,688,2120
Andhra Pradesh,Krishna,Hearing Impairment,80+,81,24,105
Andhra Pradesh,Krishna,Hearing Impairment,6-15,235,201,436
Andhra Pradesh,Krishna,Hearing Impairment,35-60,3317,2612,5929
Andhra Pradesh,Krishna,Hearing Impairment,15-35,1050,852,1902
Andhra Pradesh,Krishna,Hearing Impairment,0-6,35,38,73
Andhra Pradesh,Krishna,Hemophilia,15-35,1,0,1
Andhra Pradesh,Krishna,Intellectual Disability,60-80,97,44,141
Andhra Pradesh,Krishna,Intellectual Disability,80+,1,0,1
Andhra Pradesh,Krishna,Intellectual Disability,6-15,841,576,1417
Andhra Pradesh,Krishna,Intellectual Disability,35-60,1105,916,2021
Andhra Pradesh,Krishna,Intellectual Disability,15-35,1951,1585,3536
Andhra Pradesh,Krishna,Intellectual Disability,0-6,115,81,196
Andhra Pradesh,Krishna,Locomotor Disability,80+,208,94,302
Andhra Pradesh,Krishna,Locomotor Disability,60-80,4886,2018,6904
Andhra Pradesh,Krishna,Locomotor Disability,6-15,666,350,1016
Andhra Pradesh,Krishna,Locomotor Disability,35-60,15519,6808,22327
Andhra Pradesh,Krishna,Locomotor Disability,15-35,3576,2146,5722
Andhra Pradesh,Krishna,Locomotor Disability,0-6,120,86,206
Andhra Pradesh,Krishna,Low Vision,80+,3,1,4
Andhra Pradesh,Krishna,Low Vision,60-80,144,58,202
Andhra Pradesh,Krishna,Low Vision,6-15,25,16,41
Andhra Pradesh,Krishna,Low Vision,35-60,306,172,478
Andhra Pradesh,Krishna,Low Vision,15-35,70,36,106
Andhra Pradesh,Krishna,Low Vision,0-6,5,0,5
Andhra Pradesh,Krishna,Mental Illness,60-80,117,67,184
Andhra Pradesh,Krishna,Mental Illness,80+,3,0,3
Andhra Pradesh,Krishna,Mental Illness,6-15,15,4,19
Andhra Pradesh,Krishna,Mental Illness,35-60,848,469,1317
Andhra Pradesh,Krishna,Mental Illness,15-35,160,156,316
Andhra Pradesh,Krishna,Mental Illness,0-6,1,1,2
Andhra Pradesh,Krishna,Multiple Disabilities,60-80,3,3,6
Andhra Pradesh,Krishna,Multiple Disabilities,0-6,1,0,1
Andhra Pradesh,Krishna,Multiple Disabilities,15-35,157,113,270
Andhra Pradesh,Krishna,Multiple Disabilities,35-60,77,45,122
Andhra Pradesh,Krishna,Multiple Disabilities,6-15,0,1,1
Andhra Pradesh,Krishna,Multiple Sclerosis,6-15,1,0,1
Andhra Pradesh,Krishna,Muscular Dystrophy,15-35,1,0,1
Andhra Pradesh,Krishna,Muscular Dystrophy,35-60,2,0,2
Andhra Pradesh,Krishna,Specific Learning Disabilities,15-35,0,1,1
Andhra Pradesh,Krishna,Speech and Language Disability,15-35,1,1,2
Andhra Pradesh,Kurnool,Acid Attack Victim,35-60,1,0,1
Andhra Pradesh,Kurnool,Autism Spectrum Disorder,35-60,1,0,1
Andhra Pradesh,Kurnool,Autism Spectrum Disorder,15-35,1,0,1
Andhra Pradesh,Kurnool,Blindness,6-15,219,182,401
Andhra Pradesh,Kurnool,Blindness,60-80,1382,667,2049
Andhra Pradesh,Kurnool,Blindness,80+,151,89,240
Andhra Pradesh,Kurnool,Blindness,35-60,2849,1372,4221
Andhra Pradesh,Kurnool,Blindness,15-35,1304,783,2087
Andhra Pradesh,Kurnool,Blindness,0-6,35,25,60
Andhra Pradesh,Kurnool,Cerebral Palsy,0-6,0,2,2
Andhra Pradesh,Kurnool,Cerebral Palsy,15-35,14,4,18
Andhra Pradesh,Kurnool,Cerebral Palsy,35-60,9,5,14
Andhra Pradesh,Kurnool,Cerebral Palsy,6-15,7,4,11
Andhra Pradesh,Kurnool,Cerebral Palsy,60-80,3,0,3
Andhra Pradesh,Kurnool,Chronic Neurological Conditions,60-80,1,0,1
Andhra Pradesh,Kurnool,Chronic Neurological Conditions,35-60,1,1,2
Andhra Pradesh,Kurnool,Chronic Neurological Conditions,15-35,2,1,3
Andhra Pradesh,Kurnool,Dwarfism,15-35,1,0,1
Andhra Pradesh,Kurnool,Dwarfism,35-60,1,0,1
Andhra Pradesh,Kurnool,Hearing Impairment,6-15,468,409,877
Andhra Pradesh,Kurnool,Hearing Impairment,80+,70,38,108
Andhra Pradesh,Kurnool,Hearing Impairment,60-80,764,379,1143
Andhra Pradesh,Kurnool,Hearing Impairment,15-35,1537,1096,2633
Andhra Pradesh,Kurnool,Hearing Impairment,0-6,65,74,139
Andhra Pradesh,Kurnool,Hearing Impairment,35-60,1925,1269,3194
Andhra Pradesh,Kurnool,Hemophilia,15-35,2,0,2
Andhra Pradesh,Kurnool,Intellectual Disability,80+,4,1,5
Andhra Pradesh,Kurnool,Intellectual Disability,60-80,65,39,104
Andhra Pradesh,Kurnool,Intellectual Disability,6-15,1416,1029,2445
Andhra Pradesh,Kurnool,Intellectual Disability,35-60,746,599,1345
Andhra Pradesh,Kurnool,Intellectual Disability,15-35,2292,1773,4065
Andhra Pradesh,Kurnool,Intellectual Disability,0-6,183,150,333
Andhra Pradesh,Kurnool,Locomotor Disability,80+,336,255,591
Andhra Pradesh,Kurnool,Locomotor Disability,60-80,5275,2161,7436
Andhra Pradesh,Kurnool,Locomotor Disability,6-15,1570,854,2424
Andhra Pradesh,Kurnool,Locomotor Disability,35-60,17574,7067,24641
Andhra Pradesh,Kurnool,Locomotor Disability,15-35,6506,3977,10483
Andhra Pradesh,Kurnool,Locomotor Disability,0-6,360,191,551
Andhra Pradesh,Kurnool,Low Vision,80+,9,2,11
Andhra Pradesh,Kurnool,Low Vision,60-80,71,31,102
Andhra Pradesh,Kurnool,Low Vision,6-15,32,40,72
Andhra Pradesh,Kurnool,Low Vision,15-35,149,76,225
Andhra Pradesh,Kurnool,Low Vision,0-6,0,4,4
Andhra Pradesh,Kurnool,Low Vision,35-60,236,154,390
Andhra Pradesh,Kurnool,Mental Illness,80+,2,0,2
Andhra Pradesh,Kurnool,Mental Illness,60-80,49,38,87
Andhra Pradesh,Kurnool,Mental Illness,6-15,15,15,30
Andhra Pradesh,Kurnool,Mental Illness,35-60,657,407,1064
Andhra Pradesh,Kurnool,Mental Illness,15-35,293,198,491
Andhra Pradesh,Kurnool,Mental Illness,0-6,1,0,1
Andhra Pradesh,Kurnool,Multiple Disabilities,80+,2,0,2
Andhra Pradesh,Kurnool,Multiple Disabilities,60-80,27,14,41
Andhra Pradesh,Kurnool,Multiple Disabilities,6-15,4,6,10
Andhra Pradesh,Kurnool,Multiple Disabilities,35-60,62,43,105
Andhra Pradesh,Kurnool,Multiple Disabilities,15-35,44,44,88
Andhra Pradesh,Kurnool,Multiple Sclerosis,15-35,1,0,1
Andhra Pradesh,Kurnool,Multiple Sclerosis,35-60,1,0,1
Andhra Pradesh,Kurnool,Muscular Dystrophy,60-80,1,0,1
Andhra Pradesh,Kurnool,Muscular Dystrophy,35-60,1,3,4
Andhra Pradesh,Kurnool,Muscular Dystrophy,15-35,3,0,3
Andhra Pradesh,Kurnool,Sickle Cell Disease,35-60,1,0,1
Andhra Pradesh,Kurnool,Sickle Cell Disease,60-80,1,0,1
Andhra Pradesh,Kurnool,Specific Learning Disabilities,15-35,0,2,2
Andhra Pradesh,Kurnool,Specific Learning Disabilities,35-60,0,3,3
Andhra Pradesh,Kurnool,Speech and Language Disability,15-35,8,0,8
Andhra Pradesh,Kurnool,Speech and Language Disability,35-60,1,0,1
Andhra Pradesh,Kurnool,Speech and Language Disability,6-15,1,0,1
Andhra Pradesh,Kurnool,Thalassemia,15-35,1,0,1
Andhra Pradesh,Nandyal,Autism Spectrum Disorder,6-15,0,1,1
Andhra Pradesh,Ntr,Blindness,15-35,0,1,1
Andhra Pradesh,Ntr,Cerebral Palsy,35-60,1,0,1
Andhra Pradesh,Ntr,Hearing Impairment,6-15,0,1,1
Andhra Pradesh,Ntr,Hearing Impairment,35-60,1,0,1
Andhra Pradesh,Ntr,Hearing Impairment,15-35,1,2,3
Andhra Pradesh,Ntr,Intellectual Disability,35-60,1,0,1
Andhra Pradesh,Ntr,Locomotor Disability,15-35,1,0,1
Andhra Pradesh,Ntr,Locomotor Disability,35-60,2,0,2
Andhra Pradesh,Palnadu,Autism Spectrum Disorder,0-6,1,0,1
Andhra Pradesh,Palnadu,Locomotor Disability,35-60,1,0,1
Andhra Pradesh,Parvathipuram Manyam,Intellectual Disability,15-35,0,1,1
Andhra Pradesh,Parvathipuram Manyam,Locomotor Disability,15-35,1,0,1
Andhra Pradesh,Parvathipuram Manyam,Locomotor Disability,35-60,2,0,2
Andhra Pradesh,Parvathipuram Manyam,Mental Illness,35-60,1,0,1
Andhra Pradesh,Prakasam,Autism Spectrum Disorder,15-35,0,1,1
Andhra Pradesh,Prakasam,Autism Spectrum Disorder,6-15,1,0,1
Andhra Pradesh,Prakasam,Blindness,80+,107,50,157
Andhra Pradesh,Prakasam,Blindness,60-80,1125,527,1652
Andhra Pradesh,Prakasam,Blindness,6-15,154,106,260
Andhra Pradesh,Prakasam,Blindness,35-60,2272,1002,3274
Andhra Pradesh,Prakasam,Blindness,15-35,907,534,1441
Andhra Pradesh,Prakasam,Blindness,0-6,16,12,28
Andhra Pradesh,Prakasam,Cerebral Palsy,6-15,2,0,2
Andhra Pradesh,Prakasam,Cerebral Palsy,35-60,1,0,1
Andhra Pradesh,Prakasam,Cerebral Palsy,15-35,11,2,13
Andhra Pradesh,Prakasam,Chronic Neurological Conditions,35-60,1,0,1
Andhra Pradesh,Prakasam,Dwarfism,15-35,0,1,1
Andhra Pradesh,Prakasam,Hearing Impairment,80+,89,40,129
Andhra Pradesh,Prakasam,Hearing Impairment,60-80,861,394,1255
Andhra Pradesh,Prakasam,Hearing Impairment,6-15,412,308,720
Andhra Pradesh,Prakasam,Hearing Impairment,35-60,2041,1446,3487
Andhra Pradesh,Prakasam,Hearing Impairment,15-35,1342,1055,2397
Andhra Pradesh,Prakasam,Hearing Impairment,0-6,22,30,52
Andhra Pradesh,Prakasam,Hemophilia,15-35,2,0,2
Andhra Pradesh,Prakasam,Intellectual Disability,80+,3,1,4
Andhra Pradesh,Prakasam,Intellectual Disability,60-80,62,33,95
Andhra Pradesh,Prakasam,Intellectual Disability,6-15,787,556,1343
Andhra Pradesh,Prakasam,Intellectual Disability,35-60,825,741,1566
Andhra Pradesh,Prakasam,Intellectual Disability,15-35,1937,1468,3405
Andhra Pradesh,Prakasam,Intellectual Disability,0-6,79,43,122
Andhra Pradesh,Prakasam,Locomotor Disability,80+,346,138,484
Andhra Pradesh,Prakasam,Locomotor Disability,60-80,4845,1974,6819
